,State,Year,Quarter,District_pincode,Transaction_count,Transaction_amount
7294,Sikkim,2021,1,737101,230314,651230894
7295,Sikkim,2021,1,737102,72036,214023413
7296,Sikkim,2021,1,737134,64481,163867637
7297,Sikkim,2021,1,737132,59993,137681981
7298,Sikkim,2021,1,737135,54828,140060691
7299,Sikkim,2021,1,737113,42491,133107495
7300,Sikkim,2021,1,737120,40210,141595711
7301,Sikkim,2021,1,737126,37841,103228999
7302,Sikkim,2021,1,737136,30655,61822487
7303,Sikkim,2021,1,737121,30224,73885822
7304,Sikkim,2021,2,737101,297452,724746706
7305,Sikkim,2021,2,737102,83039,235934839
7306,Sikkim,2021,2,737134,81870,194136137
7307,Sikkim,2021,2,737132,73086,156852034
7308,Sikkim,2021,2,737135,62588,143959959
7309,Sikkim,2021,2,737120,49090,176166209
7310,Sikkim,2021,2,737126,45574,109012656
7311,Sikkim,2021,2,737113,44882,120520638
7312,Sikkim,2021,2,737121,38319,76655632
7313,Sikkim,2021,2,737136,35750,66186274
7314,Sikkim,2021,3,737101,338734,867802299
7315,Sikkim,2021,3,737102,107611,301811283
7316,Sikkim,2021,3,737134,98557,239292130
7317,Sikkim,2021,3,737132,94310,192316408
7318,Sikkim,2021,3,737135,75667,174940399
7319,Sikkim,2021,3,737120,59528,222956316
7320,Sikkim,2021,3,737126,56216,137954758
7321,Sikkim,2021,3,737113,54713,159430410
7322,Sikkim,2021,3,737136,44864,81576523
7323,Sikkim,2021,3,737121,41335,92795840
7324,Sikkim,2021,4,737101,541997,1401565373
7325,Sikkim,2021,4,737102,138476,387413440
7326,Sikkim,2021,4,737132,118733,235216438
7327,Sikkim,2021,4,737134,117138,284731077
7328,Sikkim,2021,4,737135,89908,222979795
7329,Sikkim,2021,4,737120,78184,274703247
7330,Sikkim,2021,4,737113,72748,232954032
7331,Sikkim,2021,4,737126,71150,192812273
7332,Sikkim,2021,4,737136,58616,104773159
7333,Sikkim,2021,4,737103,56402,184698962
7334,Sikkim,2022,1,737101,572571,1429425946
7335,Sikkim,2022,1,737102,150873,368906458
7336,Sikkim,2022,1,737132,144605,277500079
7337,Sikkim,2022,1,737134,137930,331402064
7338,Sikkim,2022,1,737135,106025,253796966
7339,Sikkim,2022,1,737126,81954,208000062
7340,Sikkim,2022,1,737113,80419,240985978
7341,Sikkim,2022,1,737136,75513,124929432
7342,Sikkim,2022,1,737120,70343,239867347
7343,Sikkim,2022,1,737121,56322,138726250
7344,Sikkim,2022,2,737101,766826,1908886120
7345,Sikkim,2022,2,737102,209601,530663892
7346,Sikkim,2022,2,737132,180548,323305054
7347,Sikkim,2022,2,737134,163476,367603629
7348,Sikkim,2022,2,737135,137789,286425187
7349,Sikkim,2022,2,737136,119900,163813399
7350,Sikkim,2022,2,737126,106692,254862678
7351,Sikkim,2022,2,737113,105494,315132632
7352,Sikkim,2022,2,737120,104473,350115653
7353,Sikkim,2022,2,737103,77714,237339189
7354,Sikkim,2022,3,737101,794044,1639837897
7355,Sikkim,2022,3,737102,220079,502539799
7356,Sikkim,2022,3,737132,197652,331337451
7357,Sikkim,2022,3,737134,163633,335841461
7358,Sikkim,2022,3,737135,149546,295234865
7359,Sikkim,2022,3,737126,128076,292427305
7360,Sikkim,2022,3,737136,114055,153227045
7361,Sikkim,2022,3,737120,111320,356886544
7362,Sikkim,2022,3,737113,93501,256543285
7363,Sikkim,2022,3,737121,76971,161156892
7364,Sikkim,2022,4,737132,828709,1491008376
7365,Sikkim,2022,4,737101,738136,1658113932
7366,Sikkim,2022,4,737102,228431,481473593
7367,Sikkim,2022,4,737134,172812,356768813
7368,Sikkim,2022,4,737135,160013,304128894
7369,Sikkim,2022,4,737126,121174,264761199
7370,Sikkim,2022,4,737136,117743,148922707
7371,Sikkim,2022,4,737120,116909,340515167
7372,Sikkim,2022,4,737113,104360,298706698
7373,Sikkim,2022,4,737103,87881,235914155
7374,Sikkim,2023,1,737101,641677,1331757197
7375,Sikkim,2023,1,737102,377288,724417237
7376,Sikkim,2023,1,737132,319188,504003660
7377,Sikkim,2023,1,737134,285312,536369515
7378,Sikkim,2023,1,737135,279222,510099734
7379,Sikkim,2023,1,737136,200108,243821971
7380,Sikkim,2023,1,737126,193529,377774187
7381,Sikkim,2023,1,737113,167423,427052065
7382,Sikkim,2023,1,737120,158663,411542568
7383,Sikkim,2023,1,737121,140021,275800527
7384,Sikkim,2023,2,737101,899962,1922355312
7385,Sikkim,2023,2,737102,508420,942635529
7386,Sikkim,2023,2,737132,384514,555575639
7387,Sikkim,2023,2,737134,347058,611304737
7388,Sikkim,2023,2,737135,340788,593081155
7389,Sikkim,2023,2,737126,255818,454894848
7390,Sikkim,2023,2,737136,230648,252625813
7391,Sikkim,2023,2,737120,224729,621970853
7392,Sikkim,2023,2,737113,223355,544315243
7393,Sikkim,2023,2,737103,188485,483131676
7394,Sikkim,2023,3,737101,848485,1395615692
7395,Sikkim,2023,3,737102,570454,1029927288
7396,Sikkim,2023,3,737132,456439,589245307
7397,Sikkim,2023,3,737134,413304,658114020
7398,Sikkim,2023,3,737135,394048,604907039
7399,Sikkim,2023,3,737126,292086,463665448
7400,Sikkim,2023,3,737136,259427,279557517
7401,Sikkim,2023,3,737120,236059,601363381
7402,Sikkim,2023,3,737113,234212,465812365
7403,Sikkim,2023,3,737121,201103,333870334
7404,Sikkim,2023,4,737101,939710,1604243292
7405,Sikkim,2023,4,737102,565582,1049169289
7406,Sikkim,2023,4,737135,415103,658591882
7407,Sikkim,2023,4,737132,386823,531473361
7408,Sikkim,2023,4,737134,386492,670286042
7409,Sikkim,2023,4,737126,317409,540333408
7410,Sikkim,2023,4,737113,266277,557826477
7411,Sikkim,2023,4,737136,252476,283414755
7412,Sikkim,2023,4,737121,207425,374075697
7413,Sikkim,2023,4,737103,205395,439759462
7414,Sikkim,2024,1,737101,1102963,1807761881
7415,Sikkim,2024,1,737102,604724,1044762924
7416,Sikkim,2024,1,737134,521691,812928518
7417,Sikkim,2024,1,737132,510406,648295180
7418,Sikkim,2024,1,737135,498892,740595841
7419,Sikkim,2024,1,737126,361900,569288878
7420,Sikkim,2024,1,737136,343313,359082266
7421,Sikkim,2024,1,737113,307993,563334036
7422,Sikkim,2024,1,737120,248825,546853778
7423,Sikkim,2024,1,737121,235404,387557288
7424,Tamil Nadu,2018,1,600003,2010196,2997847000
7425,Tamil Nadu,2018,1,641001,234992,366145057
7426,Tamil Nadu,2018,1,636015,73267,116043494
7427,Tamil Nadu,2018,1,641601,60315,91076373
7428,Tamil Nadu,2018,1,600119,57943,105956129
7429,Tamil Nadu,2018,1,600097,53815,100986696
7430,Tamil Nadu,2018,1,620001,52912,84235946
7431,Tamil Nadu,2018,1,635126,51317,82819235
7432,Tamil Nadu,2018,1,600042,46219,86200335
7433,Tamil Nadu,2018,1,602105,45667,62295254
7434,Tamil Nadu,2018,2,600003,2771900,5194488793
7435,Tamil Nadu,2018,2,641001,423901,748183890
7436,Tamil Nadu,2018,2,636015,118614,223853091
7437,Tamil Nadu,2018,2,641601,104334,199193599
7438,Tamil Nadu,2018,2,620001,98831,179371910
7439,Tamil Nadu,2018,2,600097,82169,160980531
7440,Tamil Nadu,2018,2,635126,80985,172230601
7441,Tamil Nadu,2018,2,600119,78288,157174034
7442,Tamil Nadu,2018,2,600016,67050,127959282
7443,Tamil Nadu,2018,2,600042,64872,133464170
7444,Tamil Nadu,2018,3,600003,4430587,7070098756
7445,Tamil Nadu,2018,3,641001,744052,1050152008
7446,Tamil Nadu,2018,3,636015,163360,273319148
7447,Tamil Nadu,2018,3,635126,150005,290338070
7448,Tamil Nadu,2018,3,600097,141460,217401146
7449,Tamil Nadu,2018,3,600119,138418,218687636
7450,Tamil Nadu,2018,3,641601,135517,254249371
7451,Tamil Nadu,2018,3,600130,122218,185321325
7452,Tamil Nadu,2018,3,620001,121577,219715881
7453,Tamil Nadu,2018,3,600016,115851,190924883
7454,Tamil Nadu,2018,4,600003,5539392,10066365923
7455,Tamil Nadu,2018,4,641001,843859,1423056619
7456,Tamil Nadu,2018,4,600097,226430,320761345
7457,Tamil Nadu,2018,4,636015,209669,384451490
7458,Tamil Nadu,2018,4,600119,208358,319036633
7459,Tamil Nadu,2018,4,635126,203970,421419396
7460,Tamil Nadu,2018,4,641601,183276,352623543
7461,Tamil Nadu,2018,4,602105,165149,247756868
7462,Tamil Nadu,2018,4,600100,155543,278569003
7463,Tamil Nadu,2018,4,620001,155412,305501692
7464,Tamil Nadu,2019,1,600003,8217185,12799152324
7465,Tamil Nadu,2019,1,641001,1337996,2370445180
7466,Tamil Nadu,2019,1,600097,385521,514070418
7467,Tamil Nadu,2019,1,600119,379501,519174548
7468,Tamil Nadu,2019,1,636015,344088,591547623
7469,Tamil Nadu,2019,1,641601,321373,579706051
7470,Tamil Nadu,2019,1,635126,285441,468046147
7471,Tamil Nadu,2019,1,602105,282825,345351599
7472,Tamil Nadu,2019,1,600130,264329,377930075
7473,Tamil Nadu,2019,1,620001,255536,449790726
7474,Tamil Nadu,2019,2,600003,6992850,13700604318
7475,Tamil Nadu,2019,2,641001,1739607,4031103255
7476,Tamil Nadu,2019,2,600097,445866,585669742
7477,Tamil Nadu,2019,2,600119,434002,596518369
7478,Tamil Nadu,2019,2,641601,422511,937053319
7479,Tamil Nadu,2019,2,636015,412809,917369004
7480,Tamil Nadu,2019,2,600100,302921,491600273
7481,Tamil Nadu,2019,2,620001,301929,661158989
7482,Tamil Nadu,2019,2,600130,298156,436263624
7483,Tamil Nadu,2019,2,638003,273109,600958888
7484,Tamil Nadu,2019,3,600003,6406756,14709936635
7485,Tamil Nadu,2019,3,641001,1998001,5484926978
7486,Tamil Nadu,2019,3,600119,722934,796879010
7487,Tamil Nadu,2019,3,600097,649021,734602492
7488,Tamil Nadu,2019,3,636015,512223,1307747080
7489,Tamil Nadu,2019,3,641601,510742,1301324485
7490,Tamil Nadu,2019,3,600130,451652,552719273
7491,Tamil Nadu,2019,3,600100,422801,601833751
7492,Tamil Nadu,2019,3,620001,373860,917332900
7493,Tamil Nadu,2019,3,602105,335042,449183532
7494,Tamil Nadu,2019,4,600003,10008230,21375916667
7495,Tamil Nadu,2019,4,641001,2511187,6450498209
7496,Tamil Nadu,2019,4,600119,949727,977965753
7497,Tamil Nadu,2019,4,600097,866888,899930959
7498,Tamil Nadu,2019,4,641601,652932,1545981090
7499,Tamil Nadu,2019,4,600130,635201,702860308
7500,Tamil Nadu,2019,4,636015,615141,1454784543
7501,Tamil Nadu,2019,4,600100,569544,745066621
7502,Tamil Nadu,2019,4,620001,477841,1090800191
7503,Tamil Nadu,2019,4,600096,465289,564372575
7504,Tamil Nadu,2020,1,600003,14352747,29310364583
7505,Tamil Nadu,2020,1,641018,2111071,5210013493
7506,Tamil Nadu,2020,1,600119,1064670,1128163381
7507,Tamil Nadu,2020,1,600097,924315,997907166
7508,Tamil Nadu,2020,1,600130,718114,787939418
7509,Tamil Nadu,2020,1,600100,658195,858538448
7510,Tamil Nadu,2020,1,600096,549025,641642642
7511,Tamil Nadu,2020,1,600042,521888,643566423
7512,Tamil Nadu,2020,1,602105,519858,594897331
7513,Tamil Nadu,2020,1,636006,464201,1203247532
7514,Tamil Nadu,2020,2,600003,8641869,22394007818
7515,Tamil Nadu,2020,2,641018,1711806,4858715193
7516,Tamil Nadu,2020,2,636006,436554,1192597689
7517,Tamil Nadu,2020,2,600100,366181,539808100
7518,Tamil Nadu,2020,2,635109,344887,536735274
7519,Tamil Nadu,2020,2,600119,318150,410033288
7520,Tamil Nadu,2020,2,635126,311070,526135656
7521,Tamil Nadu,2020,2,600097,290595,360451206
7522,Tamil Nadu,2020,2,602105,255659,328797417
7523,Tamil Nadu,2020,2,641602,248113,458699601
7524,Tamil Nadu,2020,3,600003,11269288,28801727694
7525,Tamil Nadu,2020,3,641018,2261155,6118709429
7526,Tamil Nadu,2020,3,636006,1015825,2794983705
7527,Tamil Nadu,2020,3,635109,598811,1002653791
7528,Tamil Nadu,2020,3,600100,514489,768349593
7529,Tamil Nadu,2020,3,635126,512840,818669318
7530,Tamil Nadu,2020,3,625001,453384,1223732991
7531,Tamil Nadu,2020,3,641602,448547,1009083629
7532,Tamil Nadu,2020,3,602105,446062,630267409
7533,Tamil Nadu,2020,3,638001,397031,1113899382
7534,Tamil Nadu,2020,4,600003,11690163,26114457257
7535,Tamil Nadu,2020,4,641018,2424429,5568050172
7536,Tamil Nadu,2020,4,636006,1174582,2889128961
7537,Tamil Nadu,2020,4,635109,1165466,1845088385
7538,Tamil Nadu,2020,4,635126,1017235,1521953929
7539,Tamil Nadu,2020,4,600100,992411,1308127036
7540,Tamil Nadu,2020,4,602105,940801,1155605481
7541,Tamil Nadu,2020,4,641602,761944,1627583746
7542,Tamil Nadu,2020,4,600056,739273,1109853352
7543,Tamil Nadu,2020,4,600042,710121,904201989
7544,Tamil Nadu,2021,1,600003,25512152,44939868773
7545,Tamil Nadu,2021,1,641018,4542090,8296801383
7546,Tamil Nadu,2021,1,636006,2318051,4686183219
7547,Tamil Nadu,2021,1,635109,1238103,1900317478
7548,Tamil Nadu,2021,1,602105,1135840,1360867199
7549,Tamil Nadu,2021,1,600100,1095476,1466611475
7550,Tamil Nadu,2021,1,635126,1072079,1586170319
7551,Tamil Nadu,2021,1,600119,854299,1006535205
7552,Tamil Nadu,2021,1,625001,851451,1833415849
7553,Tamil Nadu,2021,1,600042,831771,1034683333
7554,Tamil Nadu,2021,2,600003,31694305,54282023023
7555,Tamil Nadu,2021,2,641018,5338666,9441179350
7556,Tamil Nadu,2021,2,636006,2808515,5258089983
7557,Tamil Nadu,2021,2,635109,1275081,2006220732
7558,Tamil Nadu,2021,2,635126,1053379,1591448500
7559,Tamil Nadu,2021,2,602105,1016568,1222850945
7560,Tamil Nadu,2021,2,625001,998470,1956382557
7561,Tamil Nadu,2021,2,600100,976163,1399029791
7562,Tamil Nadu,2021,2,638001,968778,1829285602
7563,Tamil Nadu,2021,2,641606,882662,1597137037
7564,Tamil Nadu,2021,3,600003,42982007,71274098296
7565,Tamil Nadu,2021,3,641018,7936164,13854294289
7566,Tamil Nadu,2021,3,636006,3672350,6959855101
7567,Tamil Nadu,2021,3,635109,1825088,2870893024
7568,Tamil Nadu,2021,3,635126,1608746,2373351088
7569,Tamil Nadu,2021,3,602105,1520017,1812031117
7570,Tamil Nadu,2021,3,641602,1367642,2684695543
7571,Tamil Nadu,2021,3,600100,1350298,1860703757
7572,Tamil Nadu,2021,3,638001,1332618,2583766793
7573,Tamil Nadu,2021,3,641606,1310393,2388622654
7574,Tamil Nadu,2021,4,600003,54054310,83084090739
7575,Tamil Nadu,2021,4,641018,10521066,18538563797
7576,Tamil Nadu,2021,4,636006,4873445,8282830632
7577,Tamil Nadu,2021,4,635109,2291857,3599042483
7578,Tamil Nadu,2021,4,635126,1962102,2901462306
7579,Tamil Nadu,2021,4,602105,1820307,2105004028
7580,Tamil Nadu,2021,4,641602,1806619,3224339266
7581,Tamil Nadu,2021,4,638001,1748741,3214426278
7582,Tamil Nadu,2021,4,600100,1601658,2180876812
7583,Tamil Nadu,2021,4,641606,1599490,2680099178
7584,Tamil Nadu,2022,1,600003,62446149,95888452780
7585,Tamil Nadu,2022,1,641018,12588968,24436130479
7586,Tamil Nadu,2022,1,636006,5321118,9190335219
7587,Tamil Nadu,2022,1,635109,2529796,3995922448
7588,Tamil Nadu,2022,1,635126,2133935,3120121471
7589,Tamil Nadu,2022,1,641602,2060478,3585502916
7590,Tamil Nadu,2022,1,602105,2034034,2412500027
7591,Tamil Nadu,2022,1,638001,1982168,3629711419
7592,Tamil Nadu,2022,1,641606,1862567,3056211720
7593,Tamil Nadu,2022,1,600100,1849606,2551967667
7594,Tamil Nadu,2022,2,600003,75241472,1.08939E+11
7595,Tamil Nadu,2022,2,641018,14629361,27251696999
7596,Tamil Nadu,2022,2,636006,6530959,10644716245
7597,Tamil Nadu,2022,2,635109,2964991,4720223119
7598,Tamil Nadu,2022,2,635126,2492364,3589177495
7599,Tamil Nadu,2022,2,641602,2484283,4129162576
7600,Tamil Nadu,2022,2,602105,2411211,2767735011
7601,Tamil Nadu,2022,2,638001,2356156,4040419802
7602,Tamil Nadu,2022,2,600100,2286488,3032455838
7603,Tamil Nadu,2022,2,641606,2193353,3271923943
7604,Tamil Nadu,2022,3,600119,54651373,74718053577
7605,Tamil Nadu,2022,3,636014,20259438,28349190741
7606,Tamil Nadu,2022,3,641045,19099879,27635618532
7607,Tamil Nadu,2022,3,625001,11979830,20707246455
7608,Tamil Nadu,2022,3,600003,10598330,17101667469
7609,Tamil Nadu,2022,3,641602,5887176,8047928132
7610,Tamil Nadu,2022,3,635109,3057691,4763463314
7611,Tamil Nadu,2022,3,635126,2820375,4082712918
7612,Tamil Nadu,2022,3,620008,2684155,4773527511
7613,Tamil Nadu,2022,3,641018,2642228,4984058676
7614,Tamil Nadu,2022,4,600119,82889654,1.11402E+11
7615,Tamil Nadu,2022,4,636014,21699572,29929367291
7616,Tamil Nadu,2022,4,641045,15769128,23052180926
7617,Tamil Nadu,2022,4,625001,14703058,24536471052
7618,Tamil Nadu,2022,4,641602,7786748,10467948070
7619,Tamil Nadu,2022,4,620008,3757206,6386260127
7620,Tamil Nadu,2022,4,600009,3486481,5357295836
7621,Tamil Nadu,2022,4,635109,3336387,5059804049
7622,Tamil Nadu,2022,4,635126,3113919,4467613783
7623,Tamil Nadu,2022,4,602105,2788086,2868136486
7624,Tamil Nadu,2023,1,635109,5561184,8063057016
7625,Tamil Nadu,2023,1,600119,4538625,4883621061
7626,Tamil Nadu,2023,1,635126,4452906,5794309299
7627,Tamil Nadu,2023,1,602105,4421906,4386803579
7628,Tamil Nadu,2023,1,600100,4280174,5211727131
7629,Tamil Nadu,2023,1,641602,4234982,5928541586
7630,Tamil Nadu,2023,1,600097,3616240,3835790436
7631,Tamil Nadu,2023,1,600130,3203699,3418522421
7632,Tamil Nadu,2023,1,600042,3158550,3522636799
7633,Tamil Nadu,2023,1,600056,2853819,3714497465
7634,Tamil Nadu,2023,2,635109,6139659,9025310633
7635,Tamil Nadu,2023,2,600119,5065253,5552355051
7636,Tamil Nadu,2023,2,635126,4957562,6554354550
7637,Tamil Nadu,2023,2,602105,4924983,4818308363
7638,Tamil Nadu,2023,2,641602,4655491,6490827667
7639,Tamil Nadu,2023,2,600100,4630727,5547283433
7640,Tamil Nadu,2023,2,600097,3915379,4179829412
7641,Tamil Nadu,2023,2,600130,3621977,3872598311
7642,Tamil Nadu,2023,2,600042,3418699,3882147322
7643,Tamil Nadu,2023,2,600056,3048961,3955845706
7644,Tamil Nadu,2023,3,635109,6976780,9850516872
7645,Tamil Nadu,2023,3,635126,5715604,7173777682
7646,Tamil Nadu,2023,3,602105,5683980,5273656520
7647,Tamil Nadu,2023,3,600119,5624043,6047267894
7648,Tamil Nadu,2023,3,641602,5456490,7047821967
7649,Tamil Nadu,2023,3,600100,5209323,6169378001
7650,Tamil Nadu,2023,3,600097,4287209,4566921795
7651,Tamil Nadu,2023,3,600130,4205152,4325872053
7652,Tamil Nadu,2023,3,600042,3826759,4251376531
7653,Tamil Nadu,2023,3,600096,3464739,3677230729
7654,Tamil Nadu,2023,4,635109,7538752,10522235023
7655,Tamil Nadu,2023,4,635126,6313492,8120199738
7656,Tamil Nadu,2023,4,602105,5916215,5359677189
7657,Tamil Nadu,2023,4,641602,5901809,7347319928
7658,Tamil Nadu,2023,4,600119,4994954,5595168237
7659,Tamil Nadu,2023,4,600100,4942843,5977497285
7660,Tamil Nadu,2023,4,600130,4003173,4323193211
7661,Tamil Nadu,2023,4,600097,3861317,4316031975
7662,Tamil Nadu,2023,4,600042,3652682,4153672285
7663,Tamil Nadu,2023,4,641687,3551465,3938941222
7664,Tamil Nadu,2024,1,635109,8108171,10830035521
7665,Tamil Nadu,2024,1,602105,6604488,5787684491
7666,Tamil Nadu,2024,1,635126,6517835,7841141223
7667,Tamil Nadu,2024,1,641602,6399593,7505312558
7668,Tamil Nadu,2024,1,600119,5590850,6039192722
7669,Tamil Nadu,2024,1,600100,5348866,6273232371
7670,Tamil Nadu,2024,1,600130,4572132,4829813836
7671,Tamil Nadu,2024,1,600097,4193578,4590133107
7672,Tamil Nadu,2024,1,641687,4032346,4199425871
7673,Tamil Nadu,2024,1,600042,3819705,4220295802
7674,Telangana,2018,1,500012,933013,1643061976
7675,Telangana,2018,1,500072,215623,445608318
7676,Telangana,2018,1,500032,160428,316835726
7677,Telangana,2018,1,500081,151698,350891989
7678,Telangana,2018,1,500038,151246,203677310
7679,Telangana,2018,1,500016,137306,211814423
7680,Telangana,2018,1,500018,112441,203861708
7681,Telangana,2018,1,505001,112432,168520809
7682,Telangana,2018,1,500039,100986,152297504
7683,Telangana,2018,1,500026,94394,188854409
7684,Telangana,2018,2,500012,1024336,2257038218
7685,Telangana,2018,2,500072,297195,699643125
7686,Telangana,2018,2,500032,232439,485053257
7687,Telangana,2018,2,500081,225115,538787868
7688,Telangana,2018,2,500038,200504,308906616
7689,Telangana,2018,2,500016,189347,355197453
7690,Telangana,2018,2,500018,151255,319836635
7691,Telangana,2018,2,505001,130067,298618153
7692,Telangana,2018,2,500039,124852,248613832
7693,Telangana,2018,2,500026,118944,282270122
7694,Telangana,2018,3,500012,1726388,3077635699
7695,Telangana,2018,3,500072,549460,1009515710
7696,Telangana,2018,3,500038,535796,508792982
7697,Telangana,2018,3,500032,492305,716119185
7698,Telangana,2018,3,504107,461234,217879742
7699,Telangana,2018,3,500081,435889,737317606
7700,Telangana,2018,3,500016,430231,554000289
7701,Telangana,2018,3,500060,274570,304386022
7702,Telangana,2018,3,500029,260895,325136953
7703,Telangana,2018,3,500018,245913,456030787
