,State,Year,Quater,User_brand,User_count,User_percentage
1676,Delhi,2022,1,Realme,964540,7.12
1677,Delhi,2022,1,Apple,761100,5.62
1678,Delhi,2022,1,OnePlus,404741,2.99
1679,Delhi,2022,1,Motorola,252427,1.86
1680,Delhi,2022,1,Tecno,206904,1.53
1681,Delhi,2022,1,Huawei,164421,1.21
1682,Delhi,2022,1,Others,904612,6.68
1683,Goa,2018,1,Xiaomi,23388,25.44
1684,Goa,2018,1,Samsung,19288,20.98
1685,Goa,2018,1,Vivo,8719,9.48
1686,Goa,2018,1,Oppo,6969,7.58
1687,Goa,2018,1,Apple,5957,6.48
1688,Goa,2018,1,OnePlus,5457,5.94
1689,Goa,2018,1,Motorola,4236,4.61
1690,Goa,2018,1,Realme,4094,4.45
1691,Goa,2018,1,Lenovo,2542,2.76
1692,Goa,2018,1,Huawei,1595,1.73
1693,Goa,2018,1,Others,9691,10.54
1694,Goa,2018,2,Xiaomi,31481,25.77
1695,Goa,2018,2,Samsung,25483,20.86
1696,Goa,2018,2,Vivo,12317,10.08
1697,Goa,2018,2,Oppo,9547,7.81
1698,Goa,2018,2,Apple,7433,6.08
1699,Goa,2018,2,OnePlus,6696,5.48
1700,Goa,2018,2,Motorola,5508,4.51
1701,Goa,2018,2,Realme,5427,4.44
1702,Goa,2018,2,Lenovo,3352,2.74
1703,Goa,2018,2,Huawei,2237,1.83
1704,Goa,2018,2,Others,12693,10.39
1705,Goa,2018,3,Xiaomi,39803,25.88
1706,Goa,2018,3,Samsung,32023,20.82
1707,Goa,2018,3,Vivo,16778,10.91
1708,Goa,2018,3,Oppo,12470,8.11
1709,Goa,2018,3,Apple,8815,5.73
1710,Goa,2018,3,OnePlus,7931,5.16
1711,Goa,2018,3,Realme,6878,4.47
1712,Goa,2018,3,Motorola,6674,4.34
1713,Goa,2018,3,Lenovo,3860,2.51
1714,Goa,2018,3,Huawei,3053,1.99
1715,Goa,2018,3,Others,15517,10.09
1716,Goa,2018,4,Xiaomi,50867,26.04
1717,Goa,2018,4,Samsung,40683,20.83
1718,Goa,2018,4,Vivo,22715,11.63
1719,Goa,2018,4,Oppo,16672,8.53
1720,Goa,2018,4,Apple,10884,5.57
1721,Goa,2018,4,OnePlus,9442,4.83
1722,Goa,2018,4,Realme,8708,4.46
1723,Goa,2018,4,Motorola,8176,4.19
1724,Goa,2018,4,Lenovo,4769,2.44
1725,Goa,2018,4,Huawei,3965,2.03
1726,Goa,2018,4,Others,18469,9.45
1727,Goa,2019,1,Xiaomi,62065,26.06
1728,Goa,2019,1,Samsung,49562,20.81
1729,Goa,2019,1,Vivo,29218,12.27
1730,Goa,2019,1,Oppo,20988,8.81
1731,Goa,2019,1,Apple,12909,5.42
1732,Goa,2019,1,OnePlus,10892,4.57
1733,Goa,2019,1,Realme,10545,4.43
1734,Goa,2019,1,Motorola,9355,3.93
1735,Goa,2019,1,Lenovo,5440,2.28
1736,Goa,2019,1,Huawei,5049,2.12
1737,Goa,2019,1,Others,22129,9.29
1738,Goa,2019,2,Xiaomi,72286,25.91
1739,Goa,2019,2,Samsung,58572,21.00
1740,Goa,2019,2,Vivo,35425,12.70
1741,Goa,2019,2,Oppo,25325,9.08
1742,Goa,2019,2,Apple,14770,5.30
1743,Goa,2019,2,Realme,12215,4.38
1744,Goa,2019,2,OnePlus,12033,4.31
1745,Goa,2019,2,Motorola,10716,3.84
1746,Goa,2019,2,Lenovo,6125,2.20
1747,Goa,2019,2,Huawei,5990,2.15
1748,Goa,2019,2,Others,25483,9.14
1749,Goa,2019,3,Xiaomi,81621,25.73
1750,Goa,2019,3,Samsung,66756,21.05
1751,Goa,2019,3,Vivo,41691,13.14
1752,Goa,2019,3,Oppo,29561,9.32
1753,Goa,2019,3,Apple,16481,5.20
1754,Goa,2019,3,Realme,14157,4.46
1755,Goa,2019,3,OnePlus,13220,4.17
1756,Goa,2019,3,Motorola,11738,3.70
1757,Goa,2019,3,Huawei,6882,2.17
1758,Goa,2019,3,Lenovo,6410,2.02
1759,Goa,2019,3,Others,28677,9.04
1760,Goa,2019,4,Xiaomi,90791,25.68
1761,Goa,2019,4,Samsung,74339,21.03
1762,Goa,2019,4,Vivo,48072,13.60
1763,Goa,2019,4,Oppo,34061,9.63
1764,Goa,2019,4,Apple,17817,5.04
1765,Goa,2019,4,Realme,16393,4.64
1766,Goa,2019,4,OnePlus,14159,4.00
1767,Goa,2019,4,Motorola,12521,3.54
1768,Goa,2019,4,Huawei,7674,2.17
1769,Goa,2019,4,Lenovo,6696,1.89
1770,Goa,2019,4,Others,31023,8.77
1771,Goa,2020,1,Xiaomi,100364,25.61
1772,Goa,2020,1,Samsung,82358,21.02
1773,Goa,2020,1,Vivo,54965,14.03
1774,Goa,2020,1,Oppo,38778,9.89
1775,Goa,2020,1,Apple,19244,4.91
1776,Goa,2020,1,Realme,18803,4.80
1777,Goa,2020,1,OnePlus,14926,3.81
1778,Goa,2020,1,Motorola,13118,3.35
1779,Goa,2020,1,Huawei,8459,2.16
1780,Goa,2020,1,Lenovo,7167,1.83
1781,Goa,2020,1,Others,33718,8.60
1782,Goa,2020,2,Xiaomi,109624,25.46
1783,Goa,2020,2,Samsung,90927,21.11
1784,Goa,2020,2,Vivo,61868,14.37
1785,Goa,2020,2,Oppo,43887,10.19
1786,Goa,2020,2,Realme,21236,4.93
1787,Goa,2020,2,Apple,20388,4.73
1788,Goa,2020,2,OnePlus,15482,3.60
1789,Goa,2020,2,Motorola,13908,3.23
1790,Goa,2020,2,Huawei,9221,2.14
1791,Goa,2020,2,Lenovo,7481,1.74
1792,Goa,2020,2,Others,36617,8.50
1793,Goa,2020,3,Xiaomi,119983,25.26
1794,Goa,2020,3,Samsung,101577,21.39
1795,Goa,2020,3,Vivo,69991,14.74
1796,Goa,2020,3,Oppo,49411,10.40
1797,Goa,2020,3,Realme,24328,5.12
1798,Goa,2020,3,Apple,21967,4.63
1799,Goa,2020,3,OnePlus,16389,3.45
1800,Goa,2020,3,Motorola,14656,3.09
1801,Goa,2020,3,Huawei,9964,2.10
1802,Goa,2020,3,Lenovo,7790,1.64
1803,Goa,2020,3,Others,38906,8.19
1804,Goa,2020,4,Xiaomi,132099,25.04
1805,Goa,2020,4,Samsung,114296,21.66
1806,Goa,2020,4,Vivo,78921,14.96
1807,Goa,2020,4,Oppo,55468,10.51
1808,Goa,2020,4,Realme,28000,5.31
1809,Goa,2020,4,Apple,24214,4.59
1810,Goa,2020,4,OnePlus,17571,3.33
1811,Goa,2020,4,Motorola,15500,2.94
1812,Goa,2020,4,Huawei,10821,2.05
1813,Goa,2020,4,Lenovo,8172,1.55
1814,Goa,2020,4,Others,42522,8.06
1815,Goa,2021,1,Xiaomi,142193,24.94
1816,Goa,2021,1,Samsung,123133,21.60
1817,Goa,2021,1,Vivo,87010,15.26
1818,Goa,2021,1,Oppo,60381,10.59
1819,Goa,2021,1,Realme,31824,5.58
1820,Goa,2021,1,Apple,26139,4.59
1821,Goa,2021,1,OnePlus,18577,3.26
1822,Goa,2021,1,Motorola,15944,2.80
1823,Goa,2021,1,Huawei,11414,2.00
1824,Goa,2021,1,Lenovo,8178,1.43
1825,Goa,2021,1,Others,45242,7.94
1826,Goa,2021,2,Xiaomi,152107,24.97
1827,Goa,2021,2,Samsung,129938,21.33
1828,Goa,2021,2,Vivo,94216,15.47
1829,Goa,2021,2,Oppo,64685,10.62
1830,Goa,2021,2,Realme,37973,6.23
1831,Goa,2021,2,Apple,28049,4.60
1832,Goa,2021,2,OnePlus,19803,3.25
1833,Goa,2021,2,Motorola,15937,2.62
1834,Goa,2021,2,Huawei,11315,1.86
1835,Goa,2021,2,Lenovo,7861,1.29
1836,Goa,2021,2,Others,47222,7.75
1837,Goa,2021,3,Xiaomi,163235,24.98
1838,Goa,2021,3,Samsung,135615,20.75
1839,Goa,2021,3,Vivo,103139,15.78
1840,Goa,2021,3,Oppo,69841,10.69
1841,Goa,2021,3,Realme,45087,6.90
1842,Goa,2021,3,Apple,29989,4.59
1843,Goa,2021,3,OnePlus,22136,3.39
1844,Goa,2021,3,Motorola,15824,2.42
1845,Goa,2021,3,Huawei,11214,1.72
1846,Goa,2021,3,Tecno,7719,1.18
1847,Goa,2021,3,Others,49659,7.60
1848,Goa,2021,4,Xiaomi,172749,24.78
1849,Goa,2021,4,Samsung,141066,20.23
1850,Goa,2021,4,Vivo,110824,15.90
1851,Goa,2021,4,Oppo,75088,10.77
1852,Goa,2021,4,Realme,53598,7.69
1853,Goa,2021,4,Apple,33398,4.79
1854,Goa,2021,4,OnePlus,24355,3.49
1855,Goa,2021,4,Motorola,16068,2.30
1856,Goa,2021,4,Huawei,10899,1.56
1857,Goa,2021,4,Tecno,9081,1.30
1858,Goa,2021,4,Others,50052,7.18
1859,Goa,2022,1,Xiaomi,181266,24.54
1860,Goa,2022,1,Samsung,146487,19.83
1861,Goa,2022,1,Vivo,118448,16.04
1862,Goa,2022,1,Oppo,80145,10.85
1863,Goa,2022,1,Realme,60870,8.24
1864,Goa,2022,1,Apple,36235,4.91
1865,Goa,2022,1,OnePlus,26283,3.56
1866,Goa,2022,1,Motorola,16125,2.18
1867,Goa,2022,1,Huawei,10823,1.47
1868,Goa,2022,1,Tecno,10780,1.46
1869,Goa,2022,1,Others,51166,6.93
1870,Gujarat,2018,1,Xiaomi,655082,24.35
1871,Gujarat,2018,1,Samsung,589816,21.93
1872,Gujarat,2018,1,Vivo,424397,15.78
1873,Gujarat,2018,1,Oppo,297896,11.07
1874,Gujarat,2018,1,Apple,124833,4.64
1875,Gujarat,2018,1,Realme,107796,4.01
1876,Gujarat,2018,1,OnePlus,85786,3.19
1877,Gujarat,2018,1,Lenovo,74654,2.78
1878,Gujarat,2018,1,Motorola,65692,2.44
1879,Gujarat,2018,1,Huawei,32104,1.19
1880,Gujarat,2018,1,Others,231992,8.62
1881,Gujarat,2018,2,Xiaomi,877057,24.60
1882,Gujarat,2018,2,Samsung,771605,21.64
1883,Gujarat,2018,2,Vivo,588311,16.50
1884,Gujarat,2018,2,Oppo,406366,11.40
1885,Gujarat,2018,2,Apple,158941,4.46
1886,Gujarat,2018,2,Realme,139735,3.92
1887,Gujarat,2018,2,OnePlus,104673,2.94
1888,Gujarat,2018,2,Lenovo,94848,2.66
1889,Gujarat,2018,2,Motorola,82342,2.31
1890,Gujarat,2018,2,Huawei,42387,1.19
1891,Gujarat,2018,2,Others,299560,8.40
1892,Gujarat,2018,3,Xiaomi,1090580,24.60
1893,Gujarat,2018,3,Samsung,952941,21.50
1894,Gujarat,2018,3,Vivo,773925,17.46
1895,Gujarat,2018,3,Oppo,521622,11.77
1896,Gujarat,2018,3,Apple,186759,4.21
1897,Gujarat,2018,3,Realme,171742,3.87
1898,Gujarat,2018,3,OnePlus,121797,2.75
1899,Gujarat,2018,3,Lenovo,107576,2.43
1900,Gujarat,2018,3,Motorola,95285,2.15
1901,Gujarat,2018,3,Huawei,53733,1.21
1902,Gujarat,2018,3,Others,357223,8.06
1903,Gujarat,2018,4,Xiaomi,1363826,24.45
1904,Gujarat,2018,4,Samsung,1194869,21.42
1905,Gujarat,2018,4,Vivo,1025717,18.39
1906,Gujarat,2018,4,Oppo,679260,12.18
1907,Gujarat,2018,4,Apple,230209,4.13
1908,Gujarat,2018,4,Realme,212094,3.80
1909,Gujarat,2018,4,OnePlus,145412,2.61
1910,Gujarat,2018,4,Lenovo,127399,2.28
1911,Gujarat,2018,4,Motorola,112287,2.01
1912,Gujarat,2018,4,Huawei,68005,1.22
1913,Gujarat,2018,4,Others,419962,7.53
1914,Gujarat,2019,1,Xiaomi,1611706,24.23
1915,Gujarat,2019,1,Samsung,1419211,21.33
1916,Gujarat,2019,1,Vivo,1271697,19.12
1917,Gujarat,2019,1,Oppo,837507,12.59
1918,Gujarat,2019,1,Apple,266733,4.01
1919,Gujarat,2019,1,Realme,248960,3.74
1920,Gujarat,2019,1,OnePlus,164369,2.47
1921,Gujarat,2019,1,Lenovo,143180,2.15
1922,Gujarat,2019,1,Motorola,124721,1.87
1923,Gujarat,2019,1,Huawei,81525,1.23
1924,Gujarat,2019,1,Others,482927,7.26
1925,Gujarat,2019,2,Xiaomi,1819154,24.02
1926,Gujarat,2019,2,Samsung,1612210,21.28
1927,Gujarat,2019,2,Vivo,1487567,19.64
1928,Gujarat,2019,2,Oppo,976688,12.89
1929,Gujarat,2019,2,Apple,301303,3.98
1930,Gujarat,2019,2,Realme,281975,3.72
1931,Gujarat,2019,2,OnePlus,180243,2.38
1932,Gujarat,2019,2,Lenovo,158443,2.09
1933,Gujarat,2019,2,Motorola,134995,1.78
1934,Gujarat,2019,2,Huawei,92218,1.22
1935,Gujarat,2019,2,Others,529849,7.00
1936,Gujarat,2019,3,Xiaomi,2007322,23.81
1937,Gujarat,2019,3,Samsung,1784247,21.17
1938,Gujarat,2019,3,Vivo,1706171,20.24
1939,Gujarat,2019,3,Oppo,1111618,13.19
1940,Gujarat,2019,3,Apple,330663,3.92
1941,Gujarat,2019,3,Realme,318122,3.77
1942,Gujarat,2019,3,OnePlus,194687,2.31
1943,Gujarat,2019,3,Lenovo,161748,1.92
1944,Gujarat,2019,3,Motorola,141326,1.68
1945,Gujarat,2019,3,Huawei,102241,1.21
1946,Gujarat,2019,3,Others,571154,6.78
1947,Gujarat,2019,4,Xiaomi,2194279,23.53
1948,Gujarat,2019,4,Samsung,1961599,21.04
1949,Gujarat,2019,4,Vivo,1944394,20.85
1950,Gujarat,2019,4,Oppo,1262789,13.54
1951,Gujarat,2019,4,Realme,362885,3.89
1952,Gujarat,2019,4,Apple,353958,3.80
1953,Gujarat,2019,4,OnePlus,206534,2.22
1954,Gujarat,2019,4,Lenovo,169920,1.82
1955,Gujarat,2019,4,Motorola,147476,1.58
1956,Gujarat,2019,4,Huawei,111054,1.19
1957,Gujarat,2019,4,Others,608911,6.53
1958,Gujarat,2020,1,Xiaomi,2375291,23.15
1959,Gujarat,2020,1,Vivo,2206536,21.51
1960,Gujarat,2020,1,Samsung,2139753,20.86
1961,Gujarat,2020,1,Oppo,1429059,13.93
1962,Gujarat,2020,1,Realme,411217,4.01
1963,Gujarat,2020,1,Apple,377075,3.68
1964,Gujarat,2020,1,OnePlus,216733,2.11
1965,Gujarat,2020,1,Lenovo,183981,1.79
1966,Gujarat,2020,1,Motorola,152517,1.49
1967,Gujarat,2020,1,Huawei,119412,1.16
1968,Gujarat,2020,1,Others,648269,6.32
1969,Gujarat,2020,2,Xiaomi,2596510,22.79
1970,Gujarat,2020,2,Vivo,2517289,22.10
1971,Gujarat,2020,2,Samsung,2358840,20.70
1972,Gujarat,2020,2,Oppo,1638925,14.39
1973,Gujarat,2020,2,Realme,464677,4.08
1974,Gujarat,2020,2,Apple,399962,3.51
1975,Gujarat,2020,2,OnePlus,225499,1.98
1976,Gujarat,2020,2,Lenovo,199446,1.75
1977,Gujarat,2020,2,Motorola,159087,1.40
1978,Gujarat,2020,2,Huawei,128197,1.13
1979,Gujarat,2020,2,Others,704225,6.18
1980,Gujarat,2020,3,Vivo,2833786,22.73
1981,Gujarat,2020,3,Xiaomi,2792901,22.40
1982,Gujarat,2020,3,Samsung,2570866,20.62
1983,Gujarat,2020,3,Oppo,1827108,14.65
1984,Gujarat,2020,3,Realme,525717,4.22
1985,Gujarat,2020,3,Apple,425591,3.41
1986,Gujarat,2020,3,OnePlus,236755,1.90
1987,Gujarat,2020,3,Lenovo,211958,1.70
1988,Gujarat,2020,3,Motorola,164618,1.32
1989,Gujarat,2020,3,Huawei,135946,1.09
1990,Gujarat,2020,3,Others,742601,5.96
1991,Gujarat,2020,4,Vivo,3159752,23.22
1992,Gujarat,2020,4,Xiaomi,2998305,22.04
1993,Gujarat,2020,4,Samsung,2800655,20.59
1994,Gujarat,2020,4,Oppo,2016643,14.82
1995,Gujarat,2020,4,Realme,592948,4.36
1996,Gujarat,2020,4,Apple,456563,3.36
1997,Gujarat,2020,4,OnePlus,249222,1.83
1998,Gujarat,2020,4,Lenovo,223106,1.64
1999,Gujarat,2020,4,Motorola,170289,1.25
2000,Gujarat,2020,4,Huawei,144035,1.06
2001,Gujarat,2020,4,Others,793685,5.83
2002,Gujarat,2021,1,Vivo,3492512,23.81
2003,Gujarat,2021,1,Xiaomi,3197714,21.80
2004,Gujarat,2021,1,Samsung,2987011,20.36
2005,Gujarat,2021,1,Oppo,2188804,14.92
2006,Gujarat,2021,1,Realme,666628,4.54
2007,Gujarat,2021,1,Apple,489078,3.33
2008,Gujarat,2021,1,OnePlus,264150,1.80
2009,Gujarat,2021,1,Lenovo,224880,1.53
2010,Gujarat,2021,1,Motorola,174216,1.19
2011,Gujarat,2021,1,Huawei,149907,1.02
2012,Gujarat,2021,1,Others,835226,5.69
2013,Gujarat,2021,2,Vivo,3834323,24.37
2014,Gujarat,2021,2,Xiaomi,3362430,21.37
2015,Gujarat,2021,2,Samsung,3154317,20.05
2016,Gujarat,2021,2,Oppo,2364362,15.03
2017,Gujarat,2021,2,Realme,790357,5.02
2018,Gujarat,2021,2,Apple,529166,3.36
2019,Gujarat,2021,2,OnePlus,293085,1.86
2020,Gujarat,2021,2,Lenovo,218253,1.39
2021,Gujarat,2021,2,Motorola,173429,1.10
2022,Gujarat,2021,2,Huawei,146703,0.93
2023,Gujarat,2021,2,Others,869556,5.53
2024,Gujarat,2021,3,Vivo,4261214,25.14
2025,Gujarat,2021,3,Xiaomi,3544088,20.91
2026,Gujarat,2021,3,Samsung,3267319,19.28
2027,Gujarat,2021,3,Oppo,2580826,15.23
2028,Gujarat,2021,3,Realme,932371,5.50
2029,Gujarat,2021,3,Apple,569577,3.36
2030,Gujarat,2021,3,OnePlus,345805,2.04
2031,Gujarat,2021,3,Lenovo,210237,1.24
2032,Gujarat,2021,3,Motorola,172358,1.02
2033,Gujarat,2021,3,Tecno,161791,0.95
2034,Gujarat,2021,3,Others,901175,5.32
2035,Gujarat,2021,4,Vivo,4645259,25.61
2036,Gujarat,2021,4,Xiaomi,3700589,20.40
2037,Gujarat,2021,4,Samsung,3390165,18.69
2038,Gujarat,2021,4,Oppo,2791203,15.39
2039,Gujarat,2021,4,Realme,1116664,6.16
2040,Gujarat,2021,4,Apple,635160,3.50
2041,Gujarat,2021,4,OnePlus,397948,2.19
2042,Gujarat,2021,4,Lenovo,199946,1.10
2043,Gujarat,2021,4,Tecno,187064,1.03
2044,Gujarat,2021,4,Motorola,174499,0.96
2045,Gujarat,2021,4,Others,900704,4.97
2046,Gujarat,2022,1,Vivo,4996272,25.93
2047,Gujarat,2022,1,Xiaomi,3842766,19.95
2048,Gujarat,2022,1,Samsung,3511762,18.23
2049,Gujarat,2022,1,Oppo,2996365,15.55
2050,Gujarat,2022,1,Realme,1272108,6.60
2051,Gujarat,2022,1,Apple,693504,3.60
2052,Gujarat,2022,1,OnePlus,441053,2.29
2053,Gujarat,2022,1,Tecno,223305,1.16
2054,Gujarat,2022,1,Lenovo,203354,1.06
2055,Gujarat,2022,1,Motorola,174739,0.91
2056,Gujarat,2022,1,Others,910086,4.72
2057,Haryana,2018,1,Xiaomi,444407,24.06
2058,Haryana,2018,1,Samsung,394835,21.37
2059,Haryana,2018,1,Vivo,256267,13.87
2060,Haryana,2018,1,Oppo,192587,10.43
2061,Haryana,2018,1,Apple,100085,5.42
2062,Haryana,2018,1,Realme,89281,4.83
2063,Haryana,2018,1,OnePlus,55486,3.00
2064,Haryana,2018,1,Motorola,53420,2.89
2065,Haryana,2018,1,Lenovo,34977,1.89
2066,Haryana,2018,1,Huawei,29629,1.60
2067,Haryana,2018,1,Others,196383,10.63
2068,Haryana,2018,2,Xiaomi,599986,24.52
2069,Haryana,2018,2,Samsung,516011,21.09
2070,Haryana,2018,2,Vivo,351564,14.37
2071,Haryana,2018,2,Oppo,260510,10.65
2072,Haryana,2018,2,Apple,127528,5.21
2073,Haryana,2018,2,Realme,116691,4.77
2074,Haryana,2018,2,Motorola,68775,2.81
2075,Haryana,2018,2,OnePlus,67358,2.75
2076,Haryana,2018,2,Lenovo,44001,1.80
2077,Haryana,2018,2,Huawei,39423,1.61
2078,Haryana,2018,2,Others,255374,10.44
2079,Haryana,2018,3,Xiaomi,751015,24.86
2080,Haryana,2018,3,Samsung,630157,20.86
2081,Haryana,2018,3,Vivo,451732,14.96
2082,Haryana,2018,3,Oppo,328450,10.87
2083,Haryana,2018,3,Apple,152459,5.05
2084,Haryana,2018,3,Realme,143729,4.76
2085,Haryana,2018,3,Motorola,81942,2.71
2086,Haryana,2018,3,OnePlus,79279,2.62
2087,Haryana,2018,3,Huawei,50399,1.67
2088,Haryana,2018,3,Lenovo,49707,1.65
2089,Haryana,2018,3,Others,301529,9.98
2090,Haryana,2018,4,Xiaomi,948615,25.01
2091,Haryana,2018,4,Samsung,785842,20.72
2092,Haryana,2018,4,Vivo,591623,15.60
2093,Haryana,2018,4,Oppo,427382,11.27
2094,Haryana,2018,4,Apple,187472,4.94
2095,Haryana,2018,4,Realme,179167,4.72
2096,Haryana,2018,4,Motorola,98841,2.61
2097,Haryana,2018,4,OnePlus,93582,2.47
2098,Haryana,2018,4,Huawei,65203,1.72
2099,Haryana,2018,4,Lenovo,59641,1.57
2100,Haryana,2018,4,Others,355711,9.38
2101,Haryana,2019,1,Xiaomi,1136307,25.04
2102,Haryana,2019,1,Samsung,934852,20.60
2103,Haryana,2019,1,Vivo,732478,16.14
2104,Haryana,2019,1,Oppo,527926,11.63
2105,Haryana,2019,1,Apple,216144,4.76
2106,Haryana,2019,1,Realme,213023,4.69
2107,Haryana,2019,1,Motorola,111982,2.47
2108,Haryana,2019,1,OnePlus,105006,2.31
2109,Haryana,2019,1,Huawei,80507,1.77
2110,Haryana,2019,1,Lenovo,67191,1.48
2111,Haryana,2019,1,Others,413351,9.11
2112,Haryana,2019,2,Xiaomi,1301537,25.14
2113,Haryana,2019,2,Samsung,1060392,20.48
2114,Haryana,2019,2,Vivo,854882,16.51
2115,Haryana,2019,2,Oppo,615320,11.88
2116,Haryana,2019,2,Realme,244076,4.71
2117,Haryana,2019,2,Apple,243241,4.70
2118,Haryana,2019,2,Motorola,122500,2.37
2119,Haryana,2019,2,OnePlus,114507,2.21
2120,Haryana,2019,2,Huawei,92344,1.78
2121,Haryana,2019,2,Lenovo,72976,1.41
2122,Haryana,2019,2,Others,456255,8.81
2123,Haryana,2019,3,Xiaomi,1453801,25.14
2124,Haryana,2019,3,Samsung,1177753,20.36
2125,Haryana,2019,3,Vivo,977699,16.90
2126,Haryana,2019,3,Oppo,699529,12.09
2127,Haryana,2019,3,Realme,278941,4.82
2128,Haryana,2019,3,Apple,268393,4.64
2129,Haryana,2019,3,Motorola,129804,2.24
2130,Haryana,2019,3,OnePlus,123917,2.14
2131,Haryana,2019,3,Huawei,103942,1.80
2132,Haryana,2019,3,Lenovo,73965,1.28
2133,Haryana,2019,3,Others,496008,8.58
2134,Haryana,2019,4,Xiaomi,1597800,25.10
2135,Haryana,2019,4,Samsung,1285177,20.19
2136,Haryana,2019,4,Vivo,1103105,17.33
2137,Haryana,2019,4,Oppo,785251,12.33
2138,Haryana,2019,4,Realme,319391,5.02
2139,Haryana,2019,4,Apple,288206,4.53
2140,Haryana,2019,4,Motorola,136766,2.15
2141,Haryana,2019,4,OnePlus,130817,2.05
2142,Haryana,2019,4,Huawei,113928,1.79
2143,Haryana,2019,4,Lenovo,76631,1.20
2144,Haryana,2019,4,Others,529607,8.32
2145,Haryana,2020,1,Xiaomi,1753322,24.98
2146,Haryana,2020,1,Samsung,1400065,19.95
2147,Haryana,2020,1,Vivo,1250165,17.81
2148,Haryana,2020,1,Oppo,881733,12.56
2149,Haryana,2020,1,Realme,364011,5.19
2150,Haryana,2020,1,Apple,308315,4.39
2151,Haryana,2020,1,Motorola,143514,2.04
2152,Haryana,2020,1,OnePlus,137007,1.95
2153,Haryana,2020,1,Huawei,123916,1.77
2154,Haryana,2020,1,Lenovo,80705,1.15
2155,Haryana,2020,1,Others,576017,8.21
2156,Haryana,2020,2,Xiaomi,1914791,24.92
2157,Haryana,2020,2,Samsung,1520490,19.79
2158,Haryana,2020,2,Vivo,1398622,18.20
2159,Haryana,2020,2,Oppo,984512,12.81
2160,Haryana,2020,2,Realme,407778,5.31
2161,Haryana,2020,2,Apple,326534,4.25
2162,Haryana,2020,2,Motorola,151138,1.97
2163,Haryana,2020,2,OnePlus,142338,1.85
2164,Haryana,2020,2,Huawei,133152,1.73
2165,Haryana,2020,2,Lenovo,83928,1.09
2166,Haryana,2020,2,Others,619595,8.06
2167,Haryana,2020,3,Xiaomi,2075024,24.71
2168,Haryana,2020,3,Samsung,1655037,19.71
2169,Haryana,2020,3,Vivo,1573430,18.73
2170,Haryana,2020,3,Oppo,1092131,13.00
2171,Haryana,2020,3,Realme,459785,5.47
2172,Haryana,2020,3,Apple,348330,4.15
2173,Haryana,2020,3,Motorola,158324,1.89
2174,Haryana,2020,3,OnePlus,149108,1.78
2175,Haryana,2020,3,Huawei,142260,1.69
2176,Haryana,2020,3,Lenovo,87838,1.05
2177,Haryana,2020,3,Others,657549,7.83
2178,Haryana,2020,4,Xiaomi,2236661,24.50
2179,Haryana,2020,4,Samsung,1795147,19.66
2180,Haryana,2020,4,Vivo,1744266,19.11
2181,Haryana,2020,4,Oppo,1196039,13.10
2182,Haryana,2020,4,Realme,514733,5.64
2183,Haryana,2020,4,Apple,374080,4.10
2184,Haryana,2020,4,Motorola,165075,1.81
2185,Haryana,2020,4,OnePlus,156430,1.71
2186,Haryana,2020,4,Huawei,151226,1.66
2187,Haryana,2020,4,Lenovo,91990,1.01
2188,Haryana,2020,4,Others,704226,7.71
2189,Haryana,2021,1,Xiaomi,2382996,24.25
2190,Haryana,2021,1,Vivo,1922898,19.57
2191,Haryana,2021,1,Samsung,1913165,19.47
2192,Haryana,2021,1,Oppo,1300515,13.23
2193,Haryana,2021,1,Realme,577867,5.88
2194,Haryana,2021,1,Apple,401563,4.09
2195,Haryana,2021,1,Motorola,169504,1.72
2196,Haryana,2021,1,OnePlus,165335,1.68
2197,Haryana,2021,1,Huawei,157570,1.60
2198,Haryana,2021,1,Lenovo,92713,0.94
2199,Haryana,2021,1,Others,743779,7.57
2200,Haryana,2021,2,Xiaomi,2505880,23.80
2201,Haryana,2021,2,Vivo,2114734,20.08
2202,Haryana,2021,2,Samsung,2016108,19.15
2203,Haryana,2021,2,Oppo,1416092,13.45
2204,Haryana,2021,2,Realme,673053,6.39
2205,Haryana,2021,2,Apple,434298,4.12
2206,Haryana,2021,2,OnePlus,181344,1.72
2207,Haryana,2021,2,Motorola,169562,1.61
2208,Haryana,2021,2,Huawei,154484,1.47
2209,Haryana,2021,2,Tecno,108879,1.03
2210,Haryana,2021,2,Others,756160,7.18
2211,Haryana,2021,3,Xiaomi,2638176,23.29
2212,Haryana,2021,3,Vivo,2357220,20.81
2213,Haryana,2021,3,Samsung,2089070,18.45
2214,Haryana,2021,3,Oppo,1560205,13.78
2215,Haryana,2021,3,Realme,781719,6.90
2216,Haryana,2021,3,Apple,467144,4.12
2217,Haryana,2021,3,OnePlus,210246,1.86
2218,Haryana,2021,3,Motorola,168742,1.49
2219,Haryana,2021,3,Huawei,153598,1.36
2220,Haryana,2021,3,Tecno,134477,1.19
2221,Haryana,2021,3,Others,764739,6.75
2222,Haryana,2021,4,Xiaomi,2742821,22.64
2223,Haryana,2021,4,Vivo,2569078,21.20
2224,Haryana,2021,4,Samsung,2176063,17.96
2225,Haryana,2021,4,Oppo,1697572,14.01
2226,Haryana,2021,4,Realme,916660,7.57
2227,Haryana,2021,4,Apple,529430,4.37
2228,Haryana,2021,4,OnePlus,238331,1.97
2229,Haryana,2021,4,Motorola,170147,1.40
2230,Haryana,2021,4,Tecno,156987,1.30
